date,num_adbit,num_httpsrr,perc,adbit_perc
2023-09-08,14627,137297,22.26916925911629,10.653546690750709
2023-09-09,14610,136686,22.17006685762667,10.688731837935121
2023-09-10,14611,136688,22.170391251739563,10.689307034999414
2023-09-11,14609,136719,22.17541936048945,10.685420460945442
2023-09-12,14606,136732,22.177527922223263,10.682210455489571
2023-09-13,14625,136479,22.13649206694197,10.715934319565648
2023-09-14,14622,136496,22.13924941690158,10.712401828625014
2023-09-15,14624,136539,22.14622389032884,10.71049297270377
2023-09-16,14632,136537,22.145899496215943,10.716509078125343
2023-09-17,14634,136551,22.14817025500621,10.716875013731133
2023-09-18,14636,136551,22.14817025500621,10.718339667962885
2023-09-19,14637,136530,22.14476411682081,10.72072072072072
2023-09-20,14626,136554,22.148656846175555,10.710781082941548
2023-09-21,14646,136643,22.163092384199413,10.718441486208587
2023-09-22,14646,136643,22.163092384199413,10.718441486208587
2023-09-23,14639,136657,22.16536314298968,10.712221108322296
2023-09-24,14642,136662,22.16617412827192,10.714024381320337
2023-09-25,14645,136678,22.168769281175084,10.714965100455084
2023-09-26,14642,136676,22.16844488706219,10.71292692206386
2023-09-27,14642,136683,22.169580266457324,10.712378276742536
2023-09-28,14649,136722,22.175905951658788,10.714442445253873
2023-09-29,14661,136748,22.18012307512643,10.721180565712112
2023-09-30,14666,136756,22.181420651578016,10.724209541080464
2023-10-01,14661,136758,22.18174504569091,10.720396612995218
2023-10-02,14665,136800,22.18855732206172,10.720029239766081
2023-10-03,14661,136812,22.19050368673909,10.716165248662398
2023-10-04,14666,136904,22.20542581593229,10.712616139776777
2023-10-05,14649,136922,22.208345362948357,10.69879201297089
2023-10-06,14652,136939,22.21110271290797,10.699654590730178
2023-10-07,14649,136918,22.20769657472256,10.699104573540367
2023-10-08,14662,136965,22.21531983637561,10.704924615777754
2023-10-09,14663,136953,22.21337347169824,10.706592772703043
2023-10-10,14701,136987,22.21888817161746,10.731675268456131
2023-10-11,14711,137015,22.223429689198,10.736780644454987
2023-10-12,14723,137046,22.228457797947883,10.74310815346672
2023-10-13,14733,137073,22.232837118471974,10.748287408898907
2023-10-14,14736,137092,22.235918862544484,10.748986082338867
